"Cochran, Willie",Joint Committee: Budget and Government Operations; Finance; Transportation and Public Way,5/21/11,5/4/15
"Cochran, Willie",Joint Committee: Budget and Government Operations; Health and Environmental Protection,5/21/11,5/4/15
"Cochran, Willie","Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation",3/11/15,5/18/15
"Cochran, Willie",Joint Committee: Budget and Government Operations; License and Consumer Protection,5/21/11,5/4/15
"Cochran, Willie",Joint Committee: Budget and Government Operations; Public Safety,4/13/16,5/20/19
"Cochran, Willie","Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Cochran, Willie","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",5/21/11,5/4/15
"Cochran, Willie","Joint Committee: Economic, Capital and Technology Development; Finance",5/21/11,5/20/19
"Cochran, Willie","Joint Committee: Economic, Capital and Technology Development; Health and Environmental Protection",5/21/11,5/4/15
"Cochran, Willie","Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards",5/21/11,5/4/15
"Cochran, Willie","Joint Committee: Economic, Capital and Technology Development; License and Consumer Protection",5/21/11,5/4/15
"Cochran, Willie","Joint Committee: Economic, Capital and Technology Development; Special Events, Cultural Affairs and Recreation",5/21/11,5/4/15
"Cochran, Willie",Joint Committee: Education and Child Development; Finance,5/21/11,5/4/15
"Cochran, Willie",Joint Committee: Education and Child Development; Health and Environmental Protection,8/26/16,5/20/19
"Cochran, Willie",Joint Committee: Finance; Budget and Government Operations,7/29/15,5/20/19
"Cochran, Willie",Joint Committee: Finance; Health and Environmental Protection,5/21/11,5/4/15
"Cochran, Willie",Joint Committee: Finance; Housing and Real Estate,5/21/11,5/4/15
"Cochran, Willie",Joint Committee: Finance; Human Relations,5/21/11,5/18/15
"Cochran, Willie",Joint Committee: Finance; License and Consumer Protection,3/18/15,5/20/19
"Cochran, Willie",Joint Committee: Finance; Public Safety,5/21/11,5/20/19
"Cochran, Willie","Joint Committee: Finance; Special Events, Cultural Affairs and Recreation",5/21/11,5/4/15
"Cochran, Willie",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"Cochran, Willie","Joint Committee: Finance; Zoning, Landmarks and Building Standards",5/21/11,5/4/15
"Cochran, Willie",Joint Committee: Health and Environmental Protection; Housing and Real Estate,5/16/11,5/5/15
"Cochran, Willie",Joint Committee: Health and Environmental Protection; License and Consumer Protection,5/21/11,5/4/15
"Cochran, Willie",Joint Committee: Health and Environmental Protection; License and Consumer Protection; Public Safety,5/21/11,5/4/15
"Cochran, Willie","Joint Committee: Health and Environmental Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Cochran, Willie","Joint Committee: Housing and Real Estate; License and Consumer Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Cochran, Willie",Joint Committee: Human Relations; Public Safety,5/21/11,5/20/19
"Cochran, Willie",Joint Committee: License and Consumer Protection; Housing and Real Estate,3/16/16,5/19/19
"Cochran, Willie",Joint Committee: License and Consumer Protection; Human Relations,5/16/11,5/4/15
"Cochran, Willie",Joint Committee: License and Consumer Protection; Public Safety,2/10/16,5/20/19
"Cochran, Willie",Joint Committee: License and Consumer Protection; Transportation and Public Way,5/21/11,5/20/19
"Cochran, Willie","Joint Committee: License and Consumer Protection; Zoning, Landmarks and Building Standards",5/21/11,5/19/19
"Cochran, Willie",Joint Committee: Public Safety; Health and Environmental Protection,1/25/17,5/20/19
"Cochran, Willie","Joint Committee: Public Safety; Zoning, Landmarks and Building Standards",5/11/07,5/4/15
"Cochran, Willie","Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics",12/4/15,5/20/19
"Cochran, Willie",Joint Committee: Workforce Development and Audit; Public Safety,5/16/11,5/4/15
"Colon, Rey",City Council,5/5/03,5/17/15
"Colon, Rey","Committee on Committees, Rules and Ethics",5/21/07,5/18/15
"Colon, Rey","Committee on Economic, Capital and Technology Development",5/21/07,5/18/15
"Colon, Rey",Committee on Education and Child Development,5/21/07,5/18/15
"Colon, Rey",Committee on Finance,5/21/07,5/18/15
"Colon, Rey",Committee on Health,5/21/07,5/16/11
"Colon, Rey",Committee on Health and Environmental Protection,5/21/07,5/18/15
"Colon, Rey",Committee on Historical Landmark Preservation,5/21/07,5/16/11
"Colon, Rey",Committee on Human Relations,5/21/07,5/18/15
"Colon, Rey",Committee on Pedestrian and Traffic Safety,5/21/07,5/18/15
"Colon, Rey",Committee on Special Events and Cultural Affairs,5/21/07,5/16/11
"Colon, Rey",Committee on Workforce Development and Audit,5/21/07,5/18/15
"Colon, Rey",Committee on Zoning,5/21/07,5/16/11
"Colon, Rey","Committee on Zoning, Landmarks and Building Standards",5/21/07,5/18/15
"Colon, Rey",Joint Committee: Aviation; Finance,5/21/07,5/4/15
"Colon, Rey",Joint Committee: Budget and Government Operations; Health and Environmental Protection,5/21/07,5/4/15
"Colon, Rey","Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Colon, Rey","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",5/21/07,5/4/15
"Colon, Rey","Joint Committee: Economic, Capital and Technology Development; Finance",5/21/07,5/4/15
"Colon, Rey","Joint Committee: Economic, Capital and Technology Development; Health and Environmental Protection",5/21/07,5/4/15
"Colon, Rey","Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Colon, Rey","Joint Committee: Economic, Capital and Technology Development; License and Consumer Protection",5/21/07,5/4/15
"Colon, Rey","Joint Committee: Economic, Capital and Technology Development; Special Events, Cultural Affairs and Recreation",5/21/07,5/4/15
"Colon, Rey",Joint Committee: Education and Child Development; Finance,5/21/07,5/4/15
"Colon, Rey",Joint Committee: Education and Child Development; Health and Environmental Protection,3/11/14,6/5/14
"Colon, Rey",Joint Committee: Finance; Health and Environmental Protection,5/21/07,5/4/15
"Colon, Rey",Joint Committee: Finance; Housing and Real Estate,5/21/07,5/4/15
"Colon, Rey",Joint Committee: Finance; Human Relations,5/5/03,5/18/15
"Colon, Rey",Joint Committee: Finance; License and Consumer Protection,3/18/15,5/18/15
"Colon, Rey",Joint Committee: Finance; Police and Fire,5/21/07,5/16/11
"Colon, Rey",Joint Committee: Finance; Public Safety,5/5/03,5/18/15
"Colon, Rey","Joint Committee: Finance; Special Events, Cultural Affairs and Recreation",5/21/07,5/4/15
"Colon, Rey",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"Colon, Rey","Joint Committee: Finance; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Colon, Rey",Joint Committee: Health and Environmental Protection; Housing and Real Estate,5/16/11,5/5/15
"Colon, Rey",Joint Committee: Health and Environmental Protection; License and Consumer Protection,5/21/07,5/4/15
"Colon, Rey",Joint Committee: Health and Environmental Protection; License and Consumer Protection; Public Safety,5/21/07,5/4/15
"Colon, Rey","Joint Committee: Health and Environmental Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Colon, Rey",Joint Committee: Housing and Real Estate; Human Relations,5/21/07,5/4/15
"Colon, Rey","Joint Committee: Housing and Real Estate; License and Consumer Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Colon, Rey","Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Colon, Rey",Joint Committee: Human Relations; Public Safety,5/21/07,5/4/15
"Colon, Rey",Joint Committee: License and Consumer Protection; Human Relations,5/16/11,5/4/15
"Colon, Rey","Joint Committee: License and Consumer Protection; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Colon, Rey",Joint Committee: Pedestrian and Traffic Safety; Transportation and Public Way,5/21/07,5/4/15
"Colon, Rey","Joint Committee: Public Safety; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Colon, Rey",Joint Committee: Workforce Development and Audit; Public Safety,5/16/11,5/4/15
"Cullerton, Timothy M.",City Council,1/13/11,5/17/15
"Cullerton, Timothy M.",Committee on Aviation,1/13/11,5/18/15
"Cullerton, Timothy M.",Committee on Budget and Government Operations,1/13/11,5/18/15
"Cullerton, Timothy M.",Committee on Buildings,1/13/11,5/16/11
"Cullerton, Timothy M.","Committee on Committees, Rules and Ethics",1/13/11,5/18/15
"Cullerton, Timothy M.","Committee on Economic, Capital and Technology Development",1/13/11,5/18/15
"Cullerton, Timothy M.",Committee on Historical Landmark Preservation,1/13/11,5/16/11
"Cullerton, Timothy M.",Committee on Housing and Real Estate,1/13/11,5/18/15
"Cullerton, Timothy M.",Committee on Transportation and Public Way,1/13/11,5/18/15
"Cullerton, Timothy M.","Committee on Zoning, Landmarks and Building Standards",1/13/11,5/18/15
"Cullerton, Timothy M.",Joint Committee: Aviation; Finance,1/13/11,5/4/15
"Cullerton, Timothy M.",Joint Committee: Budget and Government Operations; Finance; Transportation and Public Way,1/13/11,5/4/15
"Cullerton, Timothy M.",Joint Committee: Budget and Government Operations; Health and Environmental Protection,1/13/11,5/4/15
"Cullerton, Timothy M.","Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation",3/11/15,5/18/15
"Cullerton, Timothy M.",Joint Committee: Budget and Government Operations; License and Consumer Protection,1/13/11,5/4/15
"Cullerton, Timothy M.","Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Cullerton, Timothy M.","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",1/13/11,5/4/15
"Cullerton, Timothy M.","Joint Committee: Economic, Capital and Technology Development; Finance",1/13/11,5/4/15
"Cullerton, Timothy M.","Joint Committee: Economic, Capital and Technology Development; Health and Environmental Protection",1/13/11,5/4/15
"Cullerton, Timothy M.","Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards",1/13/11,5/4/15
"Cullerton, Timothy M.","Joint Committee: Economic, Capital and Technology Development; License and Consumer Protection",1/13/11,5/4/15
"Cullerton, Timothy M.","Joint Committee: Economic, Capital and Technology Development; Special Events, Cultural Affairs and Recreation",1/13/11,5/4/15
"Cullerton, Timothy M.",Joint Committee: Finance; Housing and Real Estate,1/13/11,5/4/15
"Cullerton, Timothy M.",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"Cullerton, Timothy M.","Joint Committee: Finance; Zoning, Landmarks and Building Standards",1/13/11,5/4/15
"Cullerton, Timothy M.",Joint Committee: Health and Environmental Protection; Housing and Real Estate,5/16/11,5/5/15
"Cullerton, Timothy M.","Joint Committee: Health and Environmental Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Cullerton, Timothy M.",Joint Committee: Housing and Real Estate; Human Relations,1/13/11,5/4/15
"Cullerton, Timothy M.","Joint Committee: Housing and Real Estate; License and Consumer Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Cullerton, Timothy M.","Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",1/13/11,5/4/15
"Cullerton, Timothy M.",Joint Committee: License and Consumer Protection; Transportation and Public Way,1/13/11,5/4/15
"Cullerton, Timothy M.","Joint Committee: License and Consumer Protection; Zoning, Landmarks and Building Standards",1/13/11,5/4/15
"Cullerton, Timothy M.",Joint Committee: Pedestrian and Traffic Safety; Transportation and Public Way,1/13/11,5/4/15
"Cullerton, Timothy M.","Joint Committee: Public Safety; Zoning, Landmarks and Building Standards",1/13/11,5/4/15
"Curtis, Derrick G.",City Council,5/18/15,5/20/19
"Curtis, Derrick G.",Committee on Aviation,5/20/15,5/20/19
"Curtis, Derrick G.",Committee on Budget and Government Operations,5/20/15,5/20/19
"Curtis, Derrick G.","Committee on Committees, Rules and Ethics",5/20/15,5/20/19
"Curtis, Derrick G.",Committee on Finance,4/13/16,5/20/19
"Curtis, Derrick G.",Committee on Pedestrian and Traffic Safety,5/20/15,5/20/19
"Curtis, Derrick G.","Committee on Special Events, Cultural Affairs and Recreation",5/20/15,5/20/19
"Curtis, Derrick G.",Committee on Workforce Development and Audit,5/20/15,5/20/19
"Curtis, Derrick G.",Joint Committee: Budget and Government Operations; Public Safety,4/13/16,5/20/19
"Curtis, Derrick G.","Joint Committee: Economic, Capital and Technology Development; Finance",4/13/16,5/20/19
"Curtis, Derrick G.",Joint Committee: Finance; Budget and Government Operations,7/29/15,5/20/19
"Curtis, Derrick G.",Joint Committee: Finance; License and Consumer Protection,4/13/16,5/20/19
"Curtis, Derrick G.",Joint Committee: Finance; Public Safety,4/13/16,5/20/19
"Curtis, Derrick G.","Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation",1/14/16,5/20/19
"Curtis, Derrick G.","Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics",12/4/15,5/20/19
"Daley, Vi",City Council,5/3/99,5/15/11
"Daley, Vi",Committee on Budget and Government Operations,5/21/07,5/16/11
"Daley, Vi","Committee on Committees, Rules and Ethics",5/21/07,5/16/11
"Daley, Vi","Committee on Economic, Capital and Technology Development",5/21/07,5/16/11
"Daley, Vi",Committee on Finance,5/21/07,5/16/11
"Daley, Vi",Committee on Historical Landmark Preservation,5/21/07,5/16/11
"Daley, Vi",Committee on Parks and Recreation,5/21/07,5/16/11
"Daley, Vi",Committee on Special Events and Cultural Affairs,5/21/07,5/16/11
"Daley, Vi",Committee on Zoning,5/21/07,5/16/11
"Daley, Vi",Joint Committee: Finance; Police and Fire,5/21/07,5/16/11
"Dixon, Sharon",City Council,5/21/07,5/15/11
"Dixon, Sharon","Committee on Committees, Rules and Ethics",5/21/07,5/16/11
"Dixon, Sharon",Committee on Education,5/21/07,5/16/11
"Dixon, Sharon",Committee on Health,5/21/07,5/16/11
"Dixon, Sharon",Committee on Housing and Real Estate,5/21/07,5/16/11
"Dixon, Sharon",Committee on Special Events and Cultural Affairs,5/21/07,5/16/11
"Doherty, Brian",City Council,6/6/91,5/15/11
"Doherty, Brian",Committee on Aviation,5/21/07,5/16/11
"Doherty, Brian",Committee on Budget and Government Operations,5/21/07,5/16/11
"Doherty, Brian","Committee on Committees, Rules and Ethics",5/21/07,5/16/11
"Doherty, Brian",Committee on Finance,5/21/07,5/16/11
"Doherty, Brian",Committee on Historical Landmark Preservation,5/21/07,5/16/11
"Doherty, Brian",Committee on License and Consumer Protection,5/21/07,5/16/11
"Doherty, Brian",Committee on Traffic Control and Safety,5/21/07,5/16/11
"Doherty, Brian",Committee on Transportation and Public Way,5/21/07,5/16/11
"Doherty, Brian",Joint Committee: Finance; Police and Fire,5/21/07,5/16/11
"Dowell, Pat",City Council,5/21/07,5/20/19
"Dowell, Pat",Committee on Aviation,5/21/07,5/20/19
"Dowell, Pat",Committee on Budget and Government Operations,5/21/07,5/20/19
"Dowell, Pat","Committee on Committees, Rules and Ethics",5/21/07,5/20/19
"Dowell, Pat",Committee on Education and Child Development,5/21/07,5/20/19
"Dowell, Pat",Committee on Finance,5/21/07,5/20/19
"Dowell, Pat",Committee on Health,5/21/07,5/16/11
"Dowell, Pat",Committee on Health and Environmental Protection,5/21/07,5/18/15
"Dowell, Pat",Committee on Historical Landmark Preservation,5/21/07,5/16/11
"Dowell, Pat",Committee on Housing and Real Estate,5/21/07,5/20/19
"Dowell, Pat",Committee on Human Relations,4/13/16,5/20/19
"Dowell, Pat",Committee on Transportation and Public Way,5/21/07,5/20/19
"Dowell, Pat",Joint Committee; Finance; Public Safety,7/29/15,5/20/19
"Dowell, Pat",Joint Committee: Aviation; Finance,5/21/07,5/4/15
"Dowell, Pat",Joint Committee: Budget and Government Operations; Finance; Transportation and Public Way,5/21/07,5/4/15
"Dowell, Pat",Joint Committee: Budget and Government Operations; Health and Environmental Protection,5/21/07,5/4/15
"Dowell, Pat","Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation",3/11/15,5/18/15
"Dowell, Pat",Joint Committee: Budget and Government Operations; License and Consumer Protection,5/21/07,5/4/15
"Dowell, Pat",Joint Committee: Budget and Government Operations; Public Safety,4/13/16,5/20/19
"Dowell, Pat","Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Dowell, Pat","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",5/21/07,5/4/15
"Dowell, Pat","Joint Committee: Economic, Capital and Technology Development; Finance",5/21/07,5/20/19
"Dowell, Pat","Joint Committee: Economic, Capital and Technology Development; Health and Environmental Protection",5/21/07,5/4/15
"Dowell, Pat","Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Dowell, Pat",Joint Committee: Education and Child Development; Finance,5/21/07,5/4/15
"Dowell, Pat",Joint Committee: Education and Child Development; Health and Environmental Protection,8/26/16,5/20/19
"Dowell, Pat",Joint Committee: Finance; Budget and Government Operations,7/29/15,5/20/19
"Dowell, Pat",Joint Committee: Finance; Health and Environmental Protection,5/21/07,5/4/15
"Dowell, Pat",Joint Committee: Finance; Housing and Real Estate,5/21/07,5/4/15
"Dowell, Pat",Joint Committee: Finance; Human Relations,5/21/07,5/18/15
"Dowell, Pat",Joint Committee: Finance; License and Consumer Protection,3/18/15,5/20/19
"Dowell, Pat",Joint Committee: Finance; Public Safety,5/21/07,5/20/19
"Dowell, Pat","Joint Committee: Finance; Special Events, Cultural Affairs and Recreation",5/21/07,5/4/15
"Dowell, Pat",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"Dowell, Pat","Joint Committee: Finance; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Dowell, Pat",Joint Committee: Health and Environmental Protection; Housing and Real Estate,5/16/11,5/5/15
"Dowell, Pat",Joint Committee: Health and Environmental Protection; License and Consumer Protection,5/21/07,5/4/15
"Dowell, Pat",Joint Committee: Health and Environmental Protection; License and Consumer Protection; Public Safety,5/21/07,5/4/15
"Dowell, Pat","Joint Committee: Health and Environmental Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Dowell, Pat",Joint Committee: Housing and Real Estate; Human Relations,5/21/07,5/4/15
"Dowell, Pat","Joint Committee: Housing and Real Estate; License and Consumer Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Dowell, Pat","Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",5/21/07,5/20/19
"Dowell, Pat",Joint Committee: Human Relations; Public Safety,4/13/16,5/20/19
"Dowell, Pat","Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation",4/13/16,5/20/19
"Dowell, Pat",Joint Committee: License and Consumer Protection; Housing and Real Estate,3/16/16,5/20/19
"Dowell, Pat",Joint Committee: License and Consumer Protection; Transportation and Public Way,5/4/07,5/20/19
"Dowell, Pat",Joint Committee: Pedestrian and Traffic Safety; Transportation and Public Way,5/18/11,5/4/15
"Dowell, Pat","Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics",12/4/15,5/20/19
"Ervin, Jason C.",City Council,1/13/11,5/20/19
"Ervin, Jason C.",Committee on Budget and Government Operations,7/24/13,5/20/19
"Ervin, Jason C.",Committee on Buildings,1/13/11,5/16/11
"Ervin, Jason C.","Committee on Committees, Rules and Ethics",1/13/11,5/20/19
"Ervin, Jason C.","Committee on Economic, Capital and Technology Development",1/13/11,5/20/19
"Ervin, Jason C.",Committee on Education,1/13/11,5/16/11
"Ervin, Jason C.",Committee on Education and Child Development,1/13/11,5/20/19
"Ervin, Jason C.",Committee on Finance,1/13/11,5/20/19
"Ervin, Jason C.",Committee on Human Relations,7/24/13,5/20/19
"Ervin, Jason C.",Committee on Parks and Recreation,1/13/11,5/16/11
"Ervin, Jason C.",Committee on Pedestrian and Traffic Safety,1/13/11,5/20/19
"Ervin, Jason C.",Committee on Transportation and Public Way,1/13/11,5/20/19
"Ervin, Jason C.",Joint Committee; Finance; Public Safety,7/29/15,5/20/19
"Ervin, Jason C.",Joint Committee: Aviation; Finance,1/13/11,5/4/15
"Ervin, Jason C.",Joint Committee: Budget and Government Operations; Finance; Transportation and Public Way,1/13/11,5/4/15
"Ervin, Jason C.",Joint Committee: Budget and Government Operations; Health and Environmental Protection,7/24/13,5/14/14
"Ervin, Jason C.","Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation",3/11/15,5/18/15
"Ervin, Jason C.",Joint Committee: Budget and Government Operations; License and Consumer Protection,7/24/13,5/14/14
"Ervin, Jason C.",Joint Committee: Budget and Government Operations; Public Safety,4/13/16,5/20/19
"Ervin, Jason C.","Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards",7/24/13,5/14/14
"Ervin, Jason C.","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",1/13/11,5/4/15
"Ervin, Jason C.","Joint Committee: Economic, Capital and Technology Development; Finance",1/13/11,5/20/19
"Ervin, Jason C.","Joint Committee: Economic, Capital and Technology Development; Health and Environmental Protection",1/13/11,5/4/15
"Ervin, Jason C.","Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards",1/13/11,5/4/15
"Ervin, Jason C.","Joint Committee: Economic, Capital and Technology Development; License and Consumer Protection",1/13/11,5/4/15
"Ervin, Jason C.","Joint Committee: Economic, Capital and Technology Development; Special Events, Cultural Affairs and Recreation",1/13/11,5/4/15
"Ervin, Jason C.",Joint Committee: Education and Child Development; Finance,1/13/11,5/4/15
"Ervin, Jason C.",Joint Committee: Education and Child Development; Health and Environmental Protection,8/26/16,5/20/19
"Ervin, Jason C.",Joint Committee: Finance; Budget and Government Operations,7/29/15,5/20/19
"Ervin, Jason C.",Joint Committee: Finance; Health and Environmental Protection,1/13/11,5/4/15
"Ervin, Jason C.",Joint Committee: Finance; Housing and Real Estate,1/13/11,5/4/15
"Ervin, Jason C.",Joint Committee: Finance; Human Relations,1/13/11,5/18/15
"Ervin, Jason C.",Joint Committee: Finance; License and Consumer Protection,3/18/15,5/20/19
"Ervin, Jason C.",Joint Committee: Finance; Public Safety,1/13/11,5/20/19
"Ervin, Jason C.","Joint Committee: Finance; Special Events, Cultural Affairs and Recreation",1/13/11,5/4/15
"Ervin, Jason C.",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"Ervin, Jason C.","Joint Committee: Finance; Zoning, Landmarks and Building Standards",1/13/11,5/4/15
"Ervin, Jason C.",Joint Committee: Housing and Real Estate; Human Relations,7/24/13,5/4/15
"Ervin, Jason C.",Joint Committee: Human Relations; Public Safety,12/16/15,5/20/19
"Ervin, Jason C.","Joint Committee: Human Relations; Special Events, Cultural Affairs and Recreation",1/14/16,5/20/19
"Ervin, Jason C.",Joint Committee: License and Consumer Protection; Human Relations,5/16/11,5/4/15
"Ervin, Jason C.",Joint Committee: License and Consumer Protection; Transportation and Public Way,5/4/07,5/20/19
"Ervin, Jason C.",Joint Committee: Pedestrian and Traffic Safety; Transportation and Public Way,5/18/11,5/4/15
"Ervin, Jason C.","Joint Committee: Workforce Development and Audit; Committees, Rules and Ethics",12/4/15,5/20/19
"Fioretti, Bob",City Council,5/21/07,5/17/15
"Fioretti, Bob",Committee on Aviation,5/21/07,5/18/15
"Fioretti, Bob","Committee on Committees, Rules and Ethics",5/21/07,5/18/15
"Fioretti, Bob","Committee on Energy, Environmental Protection and Public Utilities",5/21/07,5/16/11
"Fioretti, Bob",Committee on Health,5/21/07,5/16/11
"Fioretti, Bob",Committee on Health and Environmental Protection,5/21/07,5/18/15
"Fioretti, Bob",Committee on License and Consumer Protection,5/21/07,5/18/15
"Fioretti, Bob",Committee on Special Events and Cultural Affairs,5/21/07,5/16/11
"Fioretti, Bob","Committee on Special Events, Cultural Affairs and Recreation",5/21/07,5/18/15
"Fioretti, Bob",Committee on Transportation and Public Way,5/21/07,5/18/15
"Fioretti, Bob","Committee on Zoning, Landmarks and Building Standards",5/21/07,5/18/15
"Fioretti, Bob",Joint Committee: Aviation; Finance,5/21/07,5/4/15
"Fioretti, Bob",Joint Committee: Budget and Government Operations; Finance; Transportation and Public Way,5/21/07,5/4/15
"Fioretti, Bob",Joint Committee: Budget and Government Operations; Health and Environmental Protection,5/21/07,5/4/15
"Fioretti, Bob","Joint Committee: Budget and Government Operations; Housing and Real Estate; Special Events, Cultural Affairs and Recreation",3/11/15,5/18/15
"Fioretti, Bob",Joint Committee: Budget and Government Operations; License and Consumer Protection,5/21/07,5/4/15
"Fioretti, Bob","Joint Committee: Budget and Government Operations; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Fioretti, Bob","Joint Committee: Committees, Rules and Ethics; Economic, Capital and Technology Development",5/21/07,5/4/15
"Fioretti, Bob","Joint Committee: Economic, Capital and Technology Development; Health and Environmental Protection",5/21/07,5/4/15
"Fioretti, Bob","Joint Committee: Economic, Capital and Technology Development; Housing and Real Estate; Zoning, Landmarks and Building Standards",5/18/11,5/4/15
"Fioretti, Bob","Joint Committee: Economic, Capital and Technology Development; License and Consumer Protection",5/21/07,5/4/15
"Fioretti, Bob","Joint Committee: Economic, Capital and Technology Development; Special Events, Cultural Affairs and Recreation",5/21/07,5/4/15
"Fioretti, Bob",Joint Committee: Education and Child Development; Health and Environmental Protection,3/11/14,5/17/15
"Fioretti, Bob",Joint Committee: Finance; Health and Environmental Protection,5/21/07,5/4/15
"Fioretti, Bob",Joint Committee: Finance; License and Consumer Protection,3/18/15,5/18/15
"Fioretti, Bob","Joint Committee: Finance; Special Events, Cultural Affairs and Recreation",5/21/07,5/4/15
"Fioretti, Bob",Joint Committee: Finance; Transportation and Public Way,2/5/14,5/4/15
"Fioretti, Bob","Joint Committee: Finance; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Fioretti, Bob",Joint Committee: Health and Environmental Protection; Housing and Real Estate,5/16/11,5/5/15
"Fioretti, Bob",Joint Committee: Health and Environmental Protection; License and Consumer Protection,5/21/07,5/4/15
"Fioretti, Bob",Joint Committee: Health and Environmental Protection; License and Consumer Protection; Public Safety,5/21/07,5/4/15
"Fioretti, Bob","Joint Committee: Health and Environmental Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Fioretti, Bob","Joint Committee: Housing and Real Estate; License and Consumer Protection; Zoning, Landmarks and Building Standards",5/16/11,5/5/15
"Fioretti, Bob","Joint Committee: Housing and Real Estate; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Fioretti, Bob",Joint Committee: License and Consumer Protection; Human Relations,5/16/11,5/4/15
"Fioretti, Bob",Joint Committee: License and Consumer Protection; Transportation and Public Way,5/21/07,5/4/15
"Fioretti, Bob","Joint Committee: License and Consumer Protection; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Fioretti, Bob",Joint Committee: Pedestrian and Traffic Safety; Transportation and Public Way,5/21/07,5/4/15
"Fioretti, Bob","Joint Committee: Public Safety; Zoning, Landmarks and Building Standards",5/21/07,5/4/15
"Foulkes, Toni",City Council,5/18/15,5/20/19
"Foulkes, Toni",Committee on Buildings,5/21/07,5/16/11
"Foulkes, Toni","Committee on Committees, Rules and Ethics",5/21/07,5/20/19
"Foulkes, Toni","Committee on Economic, Capital and Technology Development",5/21/07,5/20/19
"Foulkes, Toni",Committee on Finance,5/21/07,5/20/19
"Foulkes, Toni",Committee on Health and Environmental Protection,5/20/15,5/20/19
"Foulkes, Toni",Committee on Historical Landmark Preservation,5/21/07,5/16/11
"Foulkes, Toni",Committee on Human Relations,5/21/07,5/20/19
"Foulkes, Toni",Committee on Parks and Recreation,5/21/07,5/16/11
"Foulkes, Toni","Committee on Special Events, Cultural Affairs and Recreation",5/21/07,5/18/15
"Foulkes, Toni","Committee on Zoning, Landmarks and Building Standards",5/21/07,5/20/19
"Foulkes, Toni",Joint Committee; Finance; Public Safety,7/29/15,5/20/19
"Foulkes, Toni",Joint Committee: Aviation; Finance,5/21/07,5/4/15
