City Council,1/19/12,"Burns, William D.",confirmed,1
City Council,1/19/12,"Solis, Daniel",confirmed,1
City Council,1/19/12,"Smith, Michele",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Cappleman, James",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Burke, Edward M.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Colon, Rey",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Cullerton, Timothy M.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Tunney, Thomas",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Suarez, Regner Ray",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Mell, Richard F.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Fioretti, Bob",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Laurino, Margaret",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Solis, Daniel",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Foulkes, Toni",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Graham, Deborah L.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",1/26/12,"Reilly, Brendan",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Waguespack, Scott",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Lane, Lona",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Arena, John",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Brookins, Jr., Howard",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Thomas, Latasha R.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Quinn, Marty",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Burnett, Jr., Walter",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Sposato, Nicholas",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Hairston, Leslie A.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Sawyer, Roderick T.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Pawar, Ameya",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Moreno, Proco Joe",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Fioretti, Bob",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Silverstein, Debra L.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Harris, Michelle A.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Foulkes, Toni",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Graham, Deborah L.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",2/7/12,"Smith, Michele",confirmed,1
Committee on License and Consumer Protection,2/7/12,"Cochran, Willie",confirmed,1
Committee on License and Consumer Protection,2/7/12,"Mitts, Emma",confirmed,1
Committee on License and Consumer Protection,2/7/12,"O'Connor, Mary",confirmed,1
Committee on License and Consumer Protection,2/7/12,"Arena, John",confirmed,1
Committee on License and Consumer Protection,2/7/12,"Sawyer, Roderick T.",confirmed,1
Committee on License and Consumer Protection,2/7/12,"Moreno, Proco Joe",confirmed,1
Committee on License and Consumer Protection,2/7/12,"Fioretti, Bob",confirmed,1
Committee on License and Consumer Protection,2/7/12,"Silverstein, Debra L.",confirmed,1
Committee on License and Consumer Protection,2/7/12,"Reboyras, Ariel",confirmed,1
Committee on License and Consumer Protection,2/7/12,"Graham, Deborah L.",confirmed,1
Committee on Transportation and Public Way,2/7/12,"Ervin, Jason C.",confirmed,1
Committee on Transportation and Public Way,2/7/12,"Smith, Michele",confirmed,1
Committee on Transportation and Public Way,2/7/12,"Pope, John",confirmed,1
Committee on Transportation and Public Way,2/7/12,"O'Connor, Mary",confirmed,1
Committee on Transportation and Public Way,2/7/12,"Suarez, Regner Ray",confirmed,1
Committee on Transportation and Public Way,2/7/12,"Quinn, Marty",confirmed,1
Committee on Transportation and Public Way,2/7/12,"O'Shea, Matthew J.",confirmed,1
Committee on Transportation and Public Way,2/7/12,"Dowell, Pat",confirmed,1
Committee on Transportation and Public Way,2/7/12,"Reboyras, Ariel",confirmed,1
Committee on Transportation and Public Way,2/7/12,"Beale, Anthony",confirmed,1
Committee on Transportation and Public Way,2/7/12,"Reilly, Brendan",confirmed,1
Committee on Transportation and Public Way,2/7/12,"Graham, Deborah L.",confirmed,1
Committee on Housing and Real Estate,2/8/12,"Waguespack, Scott",confirmed,1
Committee on Housing and Real Estate,2/8/12,"Balcer, James",confirmed,1
Committee on Housing and Real Estate,2/8/12,"Thompson, JoAnn",confirmed,1
Committee on Housing and Real Estate,2/8/12,"Cullerton, Timothy M.",confirmed,1
Committee on Housing and Real Estate,2/8/12,"O'Connor, Mary",confirmed,1
Committee on Housing and Real Estate,2/8/12,"Suarez, Regner Ray",confirmed,1
Committee on Housing and Real Estate,2/8/12,"Sposato, Nicholas",confirmed,1
Committee on Housing and Real Estate,2/8/12,"Burns, William D.",confirmed,1
Committee on Housing and Real Estate,2/8/12,"Dowell, Pat",confirmed,1
Committee on Housing and Real Estate,2/8/12,"Reboyras, Ariel",confirmed,1
Committee on Housing and Real Estate,2/8/12,"Cappleman, James",confirmed,1
Committee on Public Safety,2/9/12,"Cochran, Willie",confirmed,1
Committee on Public Safety,2/9/12,"Balcer, James",confirmed,1
Committee on Public Safety,2/9/12,"Lane, Lona",confirmed,1
Committee on Public Safety,2/9/12,"O'Connor, Mary",confirmed,1
Committee on Public Safety,2/9/12,"Sposato, Nicholas",confirmed,1
Committee on Public Safety,2/9/12,"Silverstein, Debra L.",confirmed,1
Committee on Public Safety,2/9/12,"Reboyras, Ariel",confirmed,1
Committee on Pedestrian and Traffic Safety,2/9/12,"Cappleman, James",confirmed,1
Committee on Pedestrian and Traffic Safety,2/9/12,"Balcer, James",confirmed,1
Committee on Pedestrian and Traffic Safety,2/9/12,"Mitts, Emma",confirmed,1
Committee on Pedestrian and Traffic Safety,2/9/12,"Quinn, Marty",confirmed,1
Committee on Pedestrian and Traffic Safety,2/9/12,"Sawyer, Roderick T.",confirmed,1
Committee on Pedestrian and Traffic Safety,2/9/12,"Burns, William D.",confirmed,1
Committee on Pedestrian and Traffic Safety,2/9/12,"Laurino, Margaret",confirmed,1
Committee on Pedestrian and Traffic Safety,2/9/12,"Silverstein, Debra L.",confirmed,1
Committee on Pedestrian and Traffic Safety,2/9/12,"Graham, Deborah L.",confirmed,1
Committee on Pedestrian and Traffic Safety,2/9/12,"Ervin, Jason C.",confirmed,1
"Committee on Economic, Capital and Technology Development",2/14/12,"Cochran, Willie",confirmed,1
"Committee on Economic, Capital and Technology Development",2/14/12,"Lane, Lona",confirmed,1
"Committee on Economic, Capital and Technology Development",2/14/12,"Cullerton, Timothy M.",confirmed,1
"Committee on Economic, Capital and Technology Development",2/14/12,"Mitts, Emma",confirmed,1
"Committee on Economic, Capital and Technology Development",2/14/12,"Tunney, Thomas",confirmed,1
"Committee on Economic, Capital and Technology Development",2/14/12,"Arena, John",confirmed,1
"Committee on Economic, Capital and Technology Development",2/14/12,"Maldonado, Roberto",confirmed,1
"Committee on Economic, Capital and Technology Development",2/14/12,"Foulkes, Toni",confirmed,1
"Committee on Economic, Capital and Technology Development",2/14/12,"Smith, Michele",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Austin, Carrie M.",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Balcer, James",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Thompson, JoAnn",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Pope, John",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Burke, Edward M.",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Cullerton, Timothy M.",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Mitts, Emma",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Tunney, Thomas",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Thomas, Latasha R.",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Suarez, Regner Ray",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Burnett, Jr., Walter",confirmed,1
Committee on Budget and Government Operations,2/14/12,"O'Shea, Matthew J.",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Dowell, Pat",confirmed,1
Committee on Budget and Government Operations,2/14/12,"Laurino, Margaret",confirmed,1
Committee on Finance,2/14/12,"Cochran, Willie",confirmed,1
Committee on Finance,2/14/12,"Thompson, JoAnn",confirmed,1
Committee on Finance,2/14/12,"Tunney, Thomas",confirmed,1
Committee on Finance,2/14/12,"Foulkes, Toni",confirmed,1
Committee on Finance,2/14/12,"Ervin, Jason C.",confirmed,1
Committee on Finance,2/14/12,"Osterman, Harry",confirmed,1
Committee on Finance,2/14/12,"Burke, Edward M.",confirmed,1
Committee on Finance,2/14/12,"Cardenas, George A.",confirmed,1
Committee on Finance,2/14/12,"Suarez, Regner Ray",confirmed,1
Committee on Finance,2/14/12,"Dowell, Pat",confirmed,1
Committee on Finance,2/14/12,"Reboyras, Ariel",confirmed,1
Committee on Finance,2/14/12,"Waguespack, Scott",confirmed,1
Committee on Finance,2/14/12,"Colon, Rey",confirmed,1
Committee on Finance,2/14/12,"Brookins, Jr., Howard",confirmed,1
Committee on Finance,2/14/12,"Laurino, Margaret",confirmed,1
Committee on Finance,2/14/12,"Harris, Michelle A.",confirmed,1
Committee on Finance,2/14/12,"Reilly, Brendan",confirmed,1
Committee on Finance,2/14/12,"Zalewski, Michael R.",confirmed,1
Committee on Finance,2/14/12,"Balcer, James",confirmed,1
Committee on Finance,2/14/12,"Pope, John",confirmed,1
Committee on Finance,2/14/12,"Mitts, Emma",confirmed,1
Committee on Finance,2/14/12,"Thomas, Latasha R.",confirmed,1
Committee on Finance,2/14/12,"Burns, William D.",confirmed,1
City Council,2/15/12,"Cochran, Willie",confirmed,1
City Council,2/15/12,"Thompson, JoAnn",confirmed,1
City Council,2/15/12,"Chandler, Michael D.",confirmed,1
City Council,2/15/12,"Munoz, Ricardo",confirmed,1
City Council,2/15/12,"Tunney, Thomas",confirmed,1
City Council,2/15/12,"Arena, John",confirmed,1
City Council,2/15/12,"Burnett, Jr., Walter",confirmed,1
City Council,2/15/12,"Silverstein, Debra L.",confirmed,1
City Council,2/15/12,"Beale, Anthony",confirmed,1
City Council,2/15/12,"Foulkes, Toni",confirmed,1
City Council,2/15/12,"Ervin, Jason C.",confirmed,1
City Council,2/15/12,"Osterman, Harry",confirmed,1
City Council,2/15/12,"Austin, Carrie M.",confirmed,1
City Council,2/15/12,"Burke, Edward M.",confirmed,1
City Council,2/15/12,"Cardenas, George A.",confirmed,1
City Council,2/15/12,"Suarez, Regner Ray",confirmed,1
City Council,2/15/12,"Sposato, Nicholas",confirmed,1
City Council,2/15/12,"Sawyer, Roderick T.",confirmed,1
City Council,2/15/12,"Dowell, Pat",confirmed,1
City Council,2/15/12,"Reboyras, Ariel",confirmed,1
City Council,2/15/12,"Cappleman, James",confirmed,1
City Council,2/15/12,"Waguespack, Scott",confirmed,1
City Council,2/15/12,"Lane, Lona",confirmed,1
City Council,2/15/12,"Colon, Rey",confirmed,1
City Council,2/15/12,"Cullerton, Timothy M.",confirmed,1
City Council,2/15/12,"O'Connor, Mary",confirmed,1
City Council,2/15/12,"Brookins, Jr., Howard",confirmed,1
City Council,2/15/12,"Quinn, Marty",confirmed,1
City Council,2/15/12,"Mell, Richard F.",confirmed,1
City Council,2/15/12,"Hairston, Leslie A.",confirmed,1
City Council,2/15/12,"Pawar, Ameya",confirmed,1
City Council,2/15/12,"Moore, Joseph",confirmed,1
City Council,2/15/12,"Moreno, Proco Joe",confirmed,1
City Council,2/15/12,"Fioretti, Bob",confirmed,1
City Council,2/15/12,"Laurino, Margaret",confirmed,1
City Council,2/15/12,"Harris, Michelle A.",confirmed,1
City Council,2/15/12,"Graham, Deborah L.",confirmed,1
City Council,2/15/12,"Reilly, Brendan",confirmed,1
City Council,2/15/12,"Zalewski, Michael R.",confirmed,1
City Council,2/15/12,"O'Connor, Patrick",confirmed,1
City Council,2/15/12,"Balcer, James",confirmed,1
City Council,2/15/12,"Pope, John",confirmed,1
City Council,2/15/12,"Mitts, Emma",confirmed,1
City Council,2/15/12,"Thomas, Latasha R.",confirmed,1
City Council,2/15/12,"Maldonado, Roberto",confirmed,1
City Council,2/15/12,"O'Shea, Matthew J.",confirmed,1
City Council,2/15/12,"Burns, William D.",confirmed,1
City Council,2/15/12,"Solis, Daniel",confirmed,1
City Council,2/15/12,"Smith, Michele",confirmed,1
Committee on Human Relations,2/16/12,"Waguespack, Scott",confirmed,1
Committee on Human Relations,2/16/12,"Smith, Michele",confirmed,1
Committee on Human Relations,2/16/12,"Moore, Joseph",confirmed,1
Committee on Human Relations,2/16/12,"Thompson, JoAnn",confirmed,1
Committee on Education and Child Development,2/22/12,"Burnett, Jr., Walter",confirmed,1
Committee on Education and Child Development,2/22/12,"Waguespack, Scott",confirmed,1
Committee on Education and Child Development,2/22/12,"O'Shea, Matthew J.",confirmed,1
Committee on Education and Child Development,2/22/12,"O'Connor, Mary",confirmed,1
Committee on Education and Child Development,2/22/12,"Ervin, Jason C.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",2/23/12,"Colon, Rey",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",2/23/12,"Cullerton, Timothy M.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",2/23/12,"Tunney, Thomas",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",2/23/12,"Suarez, Regner Ray",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",2/23/12,"Fioretti, Bob",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",2/23/12,"Laurino, Margaret",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",2/23/12,"Solis, Daniel",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",2/23/12,"Graham, Deborah L.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",2/23/12,"Reilly, Brendan",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",2/23/12,"Cappleman, James",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/1/12,"Cappleman, James",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/1/12,"Austin, Carrie M.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/1/12,"Colon, Rey",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/1/12,"Tunney, Thomas",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/1/12,"Thomas, Latasha R.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/1/12,"Suarez, Regner Ray",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/1/12,"Fioretti, Bob",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/1/12,"Solis, Daniel",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/1/12,"Foulkes, Toni",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/1/12,"Graham, Deborah L.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/1/12,"Reilly, Brendan",confirmed,1
Committee on Education and Child Development,3/6/12,"Waguespack, Scott",confirmed,1
Committee on Education and Child Development,3/6/12,"Osterman, Harry",confirmed,1
Committee on Education and Child Development,3/6/12,"O'Connor, Mary",confirmed,1
Committee on Education and Child Development,3/6/12,"Burnett, Jr., Walter",confirmed,1
Committee on Education and Child Development,3/6/12,"O'Shea, Matthew J.",confirmed,1
Committee on Education and Child Development,3/6/12,"Sawyer, Roderick T.",confirmed,1
Committee on Education and Child Development,3/6/12,"Dowell, Pat",confirmed,1
Committee on Education and Child Development,3/6/12,"Beale, Anthony",confirmed,1
Committee on Education and Child Development,3/6/12,"Ervin, Jason C.",confirmed,1
Committee on Housing and Real Estate,3/6/12,"Pope, John",confirmed,1
Committee on Housing and Real Estate,3/6/12,"Lane, Lona",confirmed,1
Committee on Housing and Real Estate,3/6/12,"Cullerton, Timothy M.",confirmed,1
Committee on Housing and Real Estate,3/6/12,"O'Connor, Mary",confirmed,1
Committee on Housing and Real Estate,3/6/12,"Suarez, Regner Ray",confirmed,1
Committee on Housing and Real Estate,3/6/12,"Sposato, Nicholas",confirmed,1
Committee on Housing and Real Estate,3/6/12,"Burns, William D.",confirmed,1
Committee on Housing and Real Estate,3/6/12,"Dowell, Pat",confirmed,1
Committee on Housing and Real Estate,3/6/12,"Reboyras, Ariel",confirmed,1
Committee on Housing and Real Estate,3/6/12,"Cappleman, James",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Waguespack, Scott",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Lane, Lona",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Arena, John",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Brookins, Jr., Howard",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Thomas, Latasha R.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Quinn, Marty",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Burnett, Jr., Walter",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Sposato, Nicholas",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Hairston, Leslie A.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Sawyer, Roderick T.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Pawar, Ameya",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Moreno, Proco Joe",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Fioretti, Bob",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Silverstein, Debra L.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Harris, Michelle A.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Foulkes, Toni",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Graham, Deborah L.",confirmed,1
"Committee on Special Events, Cultural Affairs and Recreation",3/6/12,"Smith, Michele",confirmed,1
Committee on Human Relations,3/6/12,"Waguespack, Scott",confirmed,1
Committee on Human Relations,3/6/12,"Pope, John",confirmed,1
Committee on Human Relations,3/6/12,"Munoz, Ricardo",confirmed,1
Committee on Human Relations,3/6/12,"Maldonado, Roberto",confirmed,1
Committee on Human Relations,3/6/12,"Sawyer, Roderick T.",confirmed,1
Committee on Human Relations,3/6/12,"Moore, Joseph",confirmed,1
Committee on Human Relations,3/6/12,"Foulkes, Toni",confirmed,1
Committee on Human Relations,3/6/12,"Smith, Michele",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/7/12,"Cappleman, James",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/7/12,"Cullerton, Timothy M.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/7/12,"Tunney, Thomas",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/7/12,"Brookins, Jr., Howard",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/7/12,"Mell, Richard F.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/7/12,"Fioretti, Bob",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/7/12,"Solis, Daniel",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/7/12,"Foulkes, Toni",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/7/12,"Graham, Deborah L.",confirmed,1
"Committee on Zoning, Landmarks and Building Standards",3/7/12,"Reilly, Brendan",confirmed,1
Committee on Transportation and Public Way,3/7/12,"Smith, Michele",confirmed,1
Committee on Transportation and Public Way,3/7/12,"Pope, John",confirmed,1
Committee on Transportation and Public Way,3/7/12,"Cullerton, Timothy M.",confirmed,1
Committee on Transportation and Public Way,3/7/12,"O'Connor, Mary",confirmed,1
Committee on Transportation and Public Way,3/7/12,"Suarez, Regner Ray",confirmed,1
Committee on Transportation and Public Way,3/7/12,"Quinn, Marty",confirmed,1
Committee on Transportation and Public Way,3/7/12,"O'Shea, Matthew J.",confirmed,1
Committee on Transportation and Public Way,3/7/12,"Dowell, Pat",confirmed,1
Committee on Transportation and Public Way,3/7/12,"Fioretti, Bob",confirmed,1
Committee on Transportation and Public Way,3/7/12,"Reboyras, Ariel",confirmed,1
Committee on Transportation and Public Way,3/7/12,"Graham, Deborah L.",confirmed,1
Committee on Transportation and Public Way,3/7/12,"Beale, Anthony",confirmed,1
Committee on Transportation and Public Way,3/7/12,"Ervin, Jason C.",confirmed,1
Committee on Public Safety,3/8/12,"Osterman, Harry",confirmed,1
Committee on Public Safety,3/8/12,"Balcer, James",confirmed,1
Committee on Public Safety,3/8/12,"Lane, Lona",confirmed,1
Committee on Public Safety,3/8/12,"O'Connor, Mary",confirmed,1
Committee on Public Safety,3/8/12,"Sposato, Nicholas",confirmed,1
Committee on Public Safety,3/8/12,"O'Shea, Matthew J.",confirmed,1
Committee on Public Safety,3/8/12,"Reboyras, Ariel",confirmed,1
Committee on Public Safety,3/8/12,"Beale, Anthony",confirmed,1
Committee on Public Safety,3/8/12,"Solis, Daniel",confirmed,1
Committee on Health and Environmental Protection,3/12/12,"Moreno, Proco Joe",confirmed,1
Committee on Health and Environmental Protection,3/12/12,"Cardenas, George A.",confirmed,1
Committee on Finance,3/12/12,"Reboyras, Ariel",confirmed,1
Committee on Finance,3/12/12,"Zalewski, Michael R.",confirmed,1
Committee on Finance,3/12/12,"Waguespack, Scott",confirmed,1
Committee on Finance,3/12/12,"Osterman, Harry",confirmed,1
Committee on Finance,3/12/12,"Balcer, James",confirmed,1
Committee on Finance,3/12/12,"Lane, Lona",confirmed,1
Committee on Finance,3/12/12,"Burke, Edward M.",confirmed,1
Committee on Finance,3/12/12,"Colon, Rey",confirmed,1
Committee on Finance,3/12/12,"Mitts, Emma",confirmed,1
Committee on Finance,3/12/12,"Tunney, Thomas",confirmed,1
Committee on Finance,3/12/12,"Thomas, Latasha R.",confirmed,1
Committee on Finance,3/12/12,"Mell, Richard F.",confirmed,1
Committee on Finance,3/12/12,"Moreno, Proco Joe",confirmed,1
Committee on Finance,3/12/12,"Dowell, Pat",confirmed,1
Committee on Finance,3/12/12,"Laurino, Margaret",confirmed,1
Committee on Finance,3/12/12,"Harris, Michelle A.",confirmed,1
Committee on Finance,3/12/12,"Beale, Anthony",confirmed,1
Committee on Finance,3/12/12,"Foulkes, Toni",confirmed,1
Committee on Finance,3/12/12,"Ervin, Jason C.",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Waguespack, Scott",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Cochran, Willie",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Austin, Carrie M.",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Balcer, James",confirmed,1
Committee on Budget and Government Operations,3/13/12,"O'Connor, Patrick",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Lane, Lona",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Cullerton, Timothy M.",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Mitts, Emma",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Suarez, Regner Ray",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Hairston, Leslie A.",confirmed,1
Committee on Budget and Government Operations,3/13/12,"O'Shea, Matthew J.",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Dowell, Pat",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Reboyras, Ariel",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Beale, Anthony",confirmed,1
Committee on Budget and Government Operations,3/13/12,"Cappleman, James",confirmed,1
Committee on License and Consumer Protection,3/13/12,"Cochran, Willie",confirmed,1
Committee on License and Consumer Protection,3/13/12,"Mitts, Emma",confirmed,1
Committee on License and Consumer Protection,3/13/12,"O'Connor, Mary",confirmed,1
Committee on License and Consumer Protection,3/13/12,"Tunney, Thomas",confirmed,1
Committee on License and Consumer Protection,3/13/12,"Arena, John",confirmed,1
Committee on License and Consumer Protection,3/13/12,"Quinn, Marty",confirmed,1
Committee on License and Consumer Protection,3/13/12,"O'Shea, Matthew J.",confirmed,1
Committee on License and Consumer Protection,3/13/12,"Sawyer, Roderick T.",confirmed,1
Committee on License and Consumer Protection,3/13/12,"Silverstein, Debra L.",confirmed,1
Committee on License and Consumer Protection,3/13/12,"Reboyras, Ariel",confirmed,1
Committee on License and Consumer Protection,3/13/12,"Graham, Deborah L.",confirmed,1
Committee on License and Consumer Protection,3/13/12,"Cappleman, James",confirmed,1
City Council,3/14/12,"Jackson, Sandi",confirmed,1
City Council,3/14/12,"Cochran, Willie",confirmed,1
City Council,3/14/12,"Thompson, JoAnn",confirmed,1
City Council,3/14/12,"Chandler, Michael D.",confirmed,1
City Council,3/14/12,"Munoz, Ricardo",confirmed,1
City Council,3/14/12,"Tunney, Thomas",confirmed,1
City Council,3/14/12,"Arena, John",confirmed,1
City Council,3/14/12,"Burnett, Jr., Walter",confirmed,1
City Council,3/14/12,"Silverstein, Debra L.",confirmed,1
City Council,3/14/12,"Beale, Anthony",confirmed,1
City Council,3/14/12,"Foulkes, Toni",confirmed,1
City Council,3/14/12,"Ervin, Jason C.",confirmed,1
City Council,3/14/12,"Osterman, Harry",confirmed,1
City Council,3/14/12,"Austin, Carrie M.",confirmed,1
City Council,3/14/12,"Burke, Edward M.",confirmed,1
City Council,3/14/12,"Cardenas, George A.",confirmed,1
City Council,3/14/12,"Suarez, Regner Ray",confirmed,1
City Council,3/14/12,"Sposato, Nicholas",confirmed,1
City Council,3/14/12,"Sawyer, Roderick T.",confirmed,1
City Council,3/14/12,"Dowell, Pat",confirmed,1
City Council,3/14/12,"Reboyras, Ariel",confirmed,1
City Council,3/14/12,"Cappleman, James",confirmed,1
City Council,3/14/12,"Waguespack, Scott",confirmed,1
City Council,3/14/12,"Lane, Lona",confirmed,1
City Council,3/14/12,"Colon, Rey",confirmed,1
City Council,3/14/12,"Cullerton, Timothy M.",confirmed,1
City Council,3/14/12,"O'Connor, Mary",confirmed,1
City Council,3/14/12,"Brookins, Jr., Howard",confirmed,1
City Council,3/14/12,"Quinn, Marty",confirmed,1
City Council,3/14/12,"Mell, Richard F.",confirmed,1
City Council,3/14/12,"Hairston, Leslie A.",confirmed,1
City Council,3/14/12,"Pawar, Ameya",confirmed,1
City Council,3/14/12,"Moreno, Proco Joe",confirmed,1
City Council,3/14/12,"Fioretti, Bob",confirmed,1
City Council,3/14/12,"Laurino, Margaret",confirmed,1
City Council,3/14/12,"Harris, Michelle A.",confirmed,1
City Council,3/14/12,"Graham, Deborah L.",confirmed,1
City Council,3/14/12,"Reilly, Brendan",confirmed,1
City Council,3/14/12,"Zalewski, Michael R.",confirmed,1
City Council,3/14/12,"O'Connor, Patrick",confirmed,1
City Council,3/14/12,"Balcer, James",confirmed,1
City Council,3/14/12,"Pope, John",confirmed,1
City Council,3/14/12,"Mitts, Emma",confirmed,1
City Council,3/14/12,"Thomas, Latasha R.",confirmed,1
City Council,3/14/12,"O'Shea, Matthew J.",confirmed,1
City Council,3/14/12,"Burns, William D.",confirmed,1
City Council,3/14/12,"Solis, Daniel",confirmed,1
City Council,3/14/12,"Smith, Michele",confirmed,1
